Time (s),Main Avg Current (A),Main Avg Power (W)
0.1166,1.2365,5.3266
0.1168,1.2447,5.3673
0.1170,1.22,5.2583
0.1172,1.2023,5.1818
0.1174,1.2076,5.2045
0.1176,1.2236,5.2689
0.1178,1.2573,5.4165
0.1180,1.2628,5.4428
0.1182,1.2115,5.2265
0.1184,1.2301,5.2993
0.1186,1.2616,5.4351
0.1188,1.2416,5.3464
0.1190,1.2494,5.3799
0.1192,1.2579,5.4166
0.1194,1.2549,5.4087
0.1196,1.2258,5.2831
0.1198,1.2313,5.3069
0.1200,1.2297,5.2953
0.1202,1.2312,5.3039
0.1204,1.2218,5.2636
0.1206,1.2379,5.3304
0.1208,1.2466,5.3681
0.1210,1.2584,5.4237
0.1212,1.239,5.3375
0.1214,1.2325,5.3121
0.1216,1.2273,5.2874
0.1218,1.2301,5.2993
0.1220,1.2457,5.3515
0.1222,1.3274,5.713
0.1224,1.2685,5.457
0.1226,1.2482,5.3723
0.1228,1.2481,5.3718
0.1230,1.2726,5.4822
0.1232,1.2402,5.3427
0.1234,1.2379,5.3304
0.1236,1.2447,5.3598
0.1238,1.2477,5.3752
0.1240,1.2423,5.3544
0.1242,1.2252,5.2756
0.1244,1.2269,5.2804
0.1246,1.2433,5.3511
0.1248,1.2649,5.439
0.1250,1.2621,5.4322
0.1252,1.2512,5.3927
0.1254,1.1459,4.9526
0.1256,1.0512,4.5368
0.1258,1.1005,4.7518
0.1260,1.0845,4.6786
0.1262,1.111,4.7951
0.1264,1.0664,4.6026
0.1266,1.0835,4.6744
0.1268,1.1237,4.85
0.1270,1.1071,4.7758
0.1272,1.1081,4.7827
0.1274,1.094,4.7194
0.1276,1.1218,4.8417
0.1278,1.1029,4.7577
0.1280,1.1073,4.768
0.1282,1.21,5.2052
0.1284,1.2315,5.3129
0.1286,1.1278,4.8586
0.1288,1.2541,5.3875
0.1290,1.2729,5.4837
0.1292,1.1667,5.0306
0.1294,1.1539,4.9689
0.1296,1.2428,5.3441
0.1298,1.2361,5.3251
0.1300,1.1629,5.0123
0.1302,1.1625,5.0032
0.1304,1.2008,5.166
0.1306,1.1593,4.9921
0.1308,1.0949,4.7214
0.1310,1.1006,4.7479
0.1312,1.1045,4.7628
0.1314,1.1085,4.7776
0.1316,1.116,4.8079
0.1318,1.176,5.0616
0.1320,1.1833,5.093
0.1322,1.1487,4.9462
0.1324,1.1417,4.9208
0.1326,1.1464,4.9364
0.1328,1.2012,5.1772
0.1330,1.1719,5.0393
0.1332,1.1418,4.9281
0.1334,1.0368,4.4726
0.1336,1.0157,4.3836
0.1338,0.9856,4.2557
0.1340,0.9894,4.2722
0.1342,0.9946,4.2866
0.1344,1.0219,4.4085
0.1346,1.022,4.4111
0.1348,1.0032,4.3278
0.1350,0.9995,4.3137
0.1352,1.0033,4.3263
0.1354,1.0012,4.325
0.1356,1.0042,4.3279
0.1358,1.0915,4.6977
0.1360,1.1797,5.0799
0.1362,1.1668,5.0218
0.1364,1.212,5.2188
0.1366,1.1495,4.9498
0.1368,1.1653,5.0133
0.1370,1.2301,5.2919
0.1372,1.1928,5.1338
0.1374,1.1712,5.0409
0.1376,1.1713,5.0461
0.1378,1.0759,4.6392
0.1380,1.0319,4.4514
0.1382,1.0081,4.351
0.1384,0.9983,4.3066
0.1386,1.0427,4.498
0.1388,1.0729,4.6284
0.1390,1.0112,4.3645
0.1392,1.0267,4.4169
0.1394,1.1869,5.0967
0.1396,1.2739,5.4751
0.1398,1.2514,5.3887
0.1400,1.1556,4.9807
0.1402,1.135,4.8759
0.1404,1.259,5.4238
0.1406,1.1519,4.9624
0.1408,1.1446,4.924
0.1410,1.2389,5.3345
0.1412,1.1781,5.0727
0.1414,1.1722,5.0474
0.1416,1.1736,5.0512
0.1418,1.2158,5.2329
0.1420,1.1861,5.0883
0.1422,1.3398,5.7559
0.1424,1.1962,5.1483
0.1426,1.2113,5.1915
0.1428,1.3997,6.0158
0.1430,1.2889,5.5447
0.1432,1.3603,5.8304
0.1434,1.3675,5.8886
0.1436,1.2096,5.1988
0.1438,1.4099,6.0342
0.1440,1.5695,6.73
0.1442,1.5372,6.5794
0.1444,1.6104,6.9021
0.1446,1.4111,6.0591
0.1448,1.4035,6.007
0.1450,1.5296,6.574
0.1452,1.28,5.4988
0.1454,1.3199,5.6889
0.1456,1.1947,5.1325
0.1458,1.3671,5.8838
0.1460,1.2496,5.371
0.1462,1.334,5.7333
0.1464,1.3477,5.7684
0.1466,1.5208,6.5334
0.1468,1.4189,6.0727
0.1470,1.6726,7.1589
0.1472,1.6021,6.8763
0.1474,1.558,6.6806
0.1476,1.4377,6.1792
0.1478,1.3439,5.7815
0.1480,1.288,5.5437
0.1482,1.2712,5.4739
0.1484,1.2123,5.2276
0.1486,1.1556,4.9807
0.1488,1.1832,5.0902
0.1490,1.2681,5.4428
0.1492,1.3698,5.8792
0.1494,1.3468,5.7912
0.1496,1.2607,5.426
0.1498,1.2463,5.3615
0.1500,1.2801,5.5096
0.1502,1.2243,5.272
0.1504,1.2295,5.2819
0.1506,1.3389,5.7438
0.1508,1.413,6.073
0.1510,1.2885,5.5483
0.1512,1.2129,5.2181
0.1514,1.2494,5.3799
0.1516,1.2189,5.2463
0.1518,1.2206,5.2462
0.1520,1.3106,5.6276
0.1522,1.3257,5.7084
0.1524,1.2,5.1648
0.1526,1.2206,5.2536
0.1528,1.2151,5.2323
0.1530,1.2215,5.2547
0.1532,1.2064,5.1897
0.1534,1.2038,5.1813
0.1536,1.1957,5.1462
0.1538,1.1782,5.0756
0.1540,1.1475,4.9433
0.1542,1.174,5.0598
0.1544,1.1601,4.9999
0.1546,1.1195,4.8319
0.1548,1.057,4.5601
0.1550,1.0515,4.5363
0.1552,1.0459,4.5078
0.1554,1.0711,4.6206
0.1556,1.1806,5.0694
0.1558,1.477,6.3099
0.1560,1.6852,7.2229
0.1562,1.5007,6.4408
0.1564,1.4556,6.2269
0.1566,1.6221,6.9655
0.1568,1.4151,6.0766
0.1570,1.4903,6.3757
0.1572,1.6542,7.0897
0.1574,1.583,6.7723
0.1576,1.7553,7.509
0.1578,1.6243,6.9747
0.1580,1.4454,6.1949
0.1582,1.66,7.105
0.1584,1.5318,6.5808
0.1586,1.3667,5.8741
0.1588,1.4451,6.1996
0.1590,1.4791,6.3452
0.1592,1.5227,6.5386
0.1594,1.4198,6.1024
0.1596,1.4307,6.1436
0.1598,1.4214,6.0977
0.1600,1.5605,6.7102
0.1602,1.3808,5.9321
0.1604,1.4822,6.3527
0.1606,1.4872,6.3861
0.1608,1.5026,6.434
0.1610,1.5743,6.7569
0.1612,1.5011,6.4459
0.1614,1.4305,6.1712
0.1616,1.159,4.9975
0.1618,1.1156,4.8126
0.1620,1.1206,4.8343
0.1622,1.1206,4.832
0.1624,1.1814,5.0895
0.1626,1.2607,5.431
0.1628,1.2335,5.3187
0.1630,1.1968,5.1509
0.1632,1.2534,5.387
0.1634,1.2856,5.5333
0.1636,1.2183,5.2511
0.1638,1.233,5.3043
0.1640,1.3242,5.6916
0.1642,1.3511,5.8179
0.1644,1.2426,5.353
0.1646,1.2313,5.297
0.1648,1.2616,5.4301
0.1650,1.2588,5.4127
0.1652,1.2712,5.479
0.1654,1.2409,5.3433
0.1656,1.2845,5.5287
0.1658,1.2927,5.5664
0.1660,1.2452,5.3644
0.1662,1.1898,5.1233
0.1664,1.1769,5.0652
0.1666,1.1981,5.1613
0.1668,1.2062,5.1916
0.1670,1.2692,5.455
0.1672,1.3533,5.8136
0.1674,1.344,5.7874
0.1676,1.2544,5.4016
0.1678,1.2312,5.3039
0.1680,1.2062,5.1989
0.1682,1.1795,5.0836
0.1684,1.206,5.1978
0.1686,1.1896,5.1199
0.1688,1.1998,5.1686
0.1690,1.1763,5.0649
0.1692,1.1843,5.1019
0.1694,1.1718,5.0482
0.1696,1.1798,5.0851
0.1698,1.1577,5.0011
0.1700,1.0133,4.3712
0.1702,1.0807,4.6534
0.1704,1.164,5.0099
0.1706,1.1755,5.0689
0.1708,1.0671,4.6078
0.1710,1.0446,4.5063
0.1712,1.1375,4.8981
0.1714,1.1912,5.139
0.1716,1.1784,5.0648
0.1718,1.3883,5.9641
0.1720,1.3543,5.8318
